fe_idx	fe_device_idx	fe_user_idx	fe_event_type	fe_event_value	fe_raw_data	fe_analysis_result	fe_timestamp
36386	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.5419219148509455,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.5419219148509455,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:20:43
36387	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":10.427694370858433,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":10.427694370858433,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:20:46
36388	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.76244291026029,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":5.76244291026029,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:20:46
36389	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.978746189000134,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.978746189000134,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:20:48
36390	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.5388627620651505,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.5388627620651505,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:20:51
36391	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.738340627085478,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":5.738340627085478,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:20:54
36392	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":10.45987028744679,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":10.45987028744679,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:20:54
36393	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":6.018323727670065,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":6.018323727670065,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:20:56
36394	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.5428998393244058,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.5428998393244058,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:01
36395	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":10.467641688381036,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":10.467641688381036,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:02
36396	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.747158365033727,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":5.747158365033727,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:04
36397	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":6.00463194826591,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":6.00463194826591,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:04
36398	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.5440576961094905,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.5440576961094905,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:09
36399	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":10.43697545239857,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":10.43697545239857,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:10
36400	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.713755697891088,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":5.713755697891088,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:12
36401	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":6.029114457878336,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":6.029114457878336,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:12
36402	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.5360033698347593,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.5360033698347593,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:17
36403	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":10.449063673523511,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":10.449063673523511,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:17
36404	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.7132785980186895,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":5.7132785980186895,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:20
36405	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.990288944554095,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.990288944554095,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:20
36406	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.5419687048939181,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.5419687048939181,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:25
36407	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":10.443260469961075,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":10.443260469961075,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:25
36408	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":6.009818096233261,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":6.009818096233261,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:27
36409	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.717817801820729,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":5.717817801820729,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:28
36410	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.5447986457686511,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.5447986457686511,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:33
36411	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":10.459890315820871,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":10.459890315820871,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:33
36412	2	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.99411667658606,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_right","label":"waiting","speed":0,"tilt":5.99411667658606,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:35
36413	1	\N	acceleration	0	{"foot_type":"right","label":"waiting","speed":0,"tilt":5.734283534678724,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_right","label":"waiting","speed":0,"tilt":5.734283534678724,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:38
36414	1	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":0.5401718564598923,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-1_left","label":"waiting","speed":0,"tilt":0.5401718564598923,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:41
36415	2	\N	acceleration	0	{"foot_type":"left","label":"waiting","speed":0,"tilt":10.460359569587268,"confidence":1,"probabilities":[0,0,0]}	{"channel":"SLOT-2_left","label":"waiting","speed":0,"tilt":10.460359569587268,"confidence":1,"probabilities":[0,0,0]}	2026-01-08 09:21:41
